"","b_200","b_47","b_127","b_214","b_61","b_17","b_1054","b_809","b_1056","b_18","b_23","b_67","b_914","b_1052","b_333","b_912","b_255","b_1047","b_754","b_1086","b_778","b_158","b_1042","b_1084","b_1019","b_1020","b_372","b_1040","b_1041","b_1018","b_1006","b_997","b_978","b_775","b_979","b_977","b_980","b_427","b_393","b_988","b_996","b_428","b_995","b_976","b_741","b_1491","b_659","b_992","b_693","b_983","b_386","b_879","b_409","b_334","b_406","b_385","b_864","b_407","b_217","b_985","b_954","b_405","b_250","b_965","b_966","b_959","b_973","b_1015","b_1429","b_946","b_68","b_65","b_917","b_25","b_1253","b_55","b_921","b_1270","b_1260","b_910","b_916","b_924","b_923","b_920","b_908","b_1165","b_1073","b_1279","b_1615","b_1616","b_76","b_253","b_1170","b_1226","b_62","b_26","b_849","b_78","b_842","b_845","b_848","b_857","b_844","b_846","b_855","b_843","b_860","b_847","b_1271","b_1272","b_105","b_756","b_834","b_835","b_839","b_1265","b_763","b_1264","b_1267","b_814","b_799","b_120","b_760","b_837","b_1274","b_779","b_838","b_798","b_818","b_751","b_770","b_1262","b_758","b_789","b_813","b_811","b_794","b_1251","b_841","b_787","b_1672","b_812","b_1254","b_801","b_795","b_746","b_790","b_743","b_781","b_752","b_747","b_725","b_716","b_718","b_925","b_696","b_658","b_1243","b_108","b_1526","b_11","b_694","b_1235","b_723","b_666","b_1230","b_688","b_1231","b_668","b_1233","b_724","b_697","b_1241","b_644","b_1222","b_632","b_16","b_614","b_630","b_66","b_621","b_1223","b_639","b_628","b_558","b_557","b_592","b_559","b_1216","b_591","b_556","b_39","b_79","b_359","b_364","b_330","b_329","b_414","b_360","b_471","b_507","b_470","b_1192","b_1194","b_481","b_1195","b_515","b_1114","b_1257","b_13","b_77","b_392","b_328","b_397","b_352","b_1172","b_412","b_1174","b_1177","b_375","b_368","b_1276","b_387","b_1544","b_410","b_376","b_373","b_1166","b_1161","b_1178","b_1543","b_351","b_286","b_109","b_273","b_308","b_312","b_306","b_281","b_1139","b_321","b_1149","b_1142","b_256","b_249","b_324","b_339","b_295","b_266","b_116","b_344","b_113","b_280","b_307","b_270","b_319","b_322","b_279","b_251","b_272","b_341","b_345","b_1181","b_378","b_444","b_411","b_381","b_19","b_400","b_257","b_380","b_382","b_1138","b_29","b_27","b_302","b_43","b_777"
"b_352",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0,0,0,0,0.0135135135135135,0,0,0,0,0,0,0,0,0,0,0.216216216216216,0,0,0,0.0405405405405405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0,0.108108108108108,0.0540540540540541,0,0.0135135135135135,0.635135135135135,0.0135135135135135,0,0,0,0,0.0405405405405405,0,0,0,0,0,0,0,0,0,0,0,0,0.189189189189189,0.0135135135135135,0,0,0.027027027027027,0.0675675675675676,0,0,0.148648648648649,0.0135135135135135,0,0.027027027027027,0.0405405405405405,0.0540540540540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0,0,0.027027027027027,0,0,0,0.027027027027027,0,0,0,0,0
"b_1172",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0.04,0,0,0.08,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b_412",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0,0,0,0.0135135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945945945945946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0.027027027027027,0.0405405405405405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189189189189189,0,0,0.0135135135135135,0,0,0.0405405405405405,0.0135135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0,0.0135135135135135,0,0.027027027027027,0,0,0,0,0,0,0
"b_1174",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0,0,0,0,0,0,0.0135135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945945945945946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405405405405405,0,0,0.027027027027027,0,0.0135135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0.0945945945945946,0,0.0135135135135135,0.0135135135135135,0,0.0135135135135135,0,0,0,0.0135135135135135,0,0.243243243243243,0,0,0,0,0.0405405405405405,0,0,0,0.0135135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540540540540541,0,0,0,0,0.027027027027027,0.0135135135135135,0,0,0,0,0,0
"b_1177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0.08,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b_375",0,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0,0,0,0.148648648648649,0,0.378378378378378,0,0.0945945945945946,0.027027027027027,0,0.527027027027027,0,0,0.0135135135135135,0.432432432432432,0.554054054054054,0,0,0,0,0,0,0,0,0.0405405405405405,0,0,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405405405405405,0,0,0,0,0,0,0,0,0,0,0,0.297297297297297,0,0.027027027027027,0.0135135135135135,0,0.0405405405405405,0,0.0135135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0.0405405405405405,0.0135135135135135,0,0,0.0135135135135135,0,0,0,0.0405405405405405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0,0,0,0,0,0,0,0.0135135135135135,0,0,0,0.027027027027027,0,0,0,0.027027027027027,0,0.027027027027027,0,0,0,0,0
"b_368",0,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0.0540540540540541,0,0,0,0,0.0135135135135135,0,0.0135135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405405405405405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0.0135135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945945945945946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0,0.108108108108108,0,0,0,0,0.0540540540540541,0,0,0,0,0,0,0,0,0,0.0135135135135135,0.027027027027027,0,0.0405405405405405,0.0135135135135135,0,0.027027027027027,0,0.027027027027027,0.22972972972973,0,0.0540540540540541,0.027027027027027,0.22972972972973,0.0945945945945946,0,0,0,0.0135135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0,0,0,0,0,0,0,0.0135135135135135,0.027027027027027,0,0,0,0,0.0405405405405405,0,0.0135135135135135,0,0,0,0,0,0,0
"b_1276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0,0,0,0.0135135135135135,0,0,0,0,0,0,0.027027027027027,0,0,0,0.0405405405405405,0,0,0,0,0,0,0.0405405405405405,0,0,0.0405405405405405,0.0675675675675676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0.0540540540540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675675675675676,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0.0135135135135135,0,0.135135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0.202702702702703,0,0,0.0675675675675676,0,0.0135135135135135,0,0,0.0405405405405405,0.027027027027027,0,0,0,0.256756756756757,0.0135135135135135,0.0405405405405405,0.0135135135135135,0.0405405405405405,0.0405405405405405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0,0,0.0675675675675676,0,0,0,0,0,0,0,0,0
"b_387",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0.0135135135135135,0.027027027027027,0,0.0945945945945946,0,0,0.0135135135135135,0.0810810810810811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405405405405405,0.0135135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608108108108108,0,0,0,0.243243243243243,0,0.0135135135135135,0.22972972972973,0,0,0,0.0135135135135135,0.135135135135135,0.0675675675675676,0.108108108108108,0,0.0405405405405405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0.0135135135135135,0,0.0405405405405405,0,0.027027027027027,0,0.0135135135135135,0,0,0,0,0
"b_1544",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0.04,0,0,0,0.08,0,0,0,0,0.08,0.12,0,0,0,0,0,0.28,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b_410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675675675675676,0,0,0,0,0,0,0.0135135135135135,0,0,0,0.0135135135135135,0,0,0.0135135135135135,0,0.0135135135135135,0,0,0,0,0,0.0135135135135135,0,0,0,0,0,0,0,0,0,0.0135135135135135,0,0,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.635135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121621621621622,0,0,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0,0,0.148648648648649,0,0,0,0,0,0.0540540540540541,0.256756756756757,0.0135135135135135,0,0,0.0540540540540541,0,0.027027027027027,0,0.148648648648649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0.0135135135135135,0,0,0,0,0
"b_376",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216216216216216,0,0,0,0.0135135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540540540540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675675675675676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121621621621622,0,0,0.027027027027027,0,0,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0,0,0,0,0.0135135135135135,0.027027027027027,0.0135135135135135,0.135135135135135,0,0.0540540540540541,0,0,0,0.0135135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148648648648649,0.391891891891892,0,0,0.283783783783784,0,0.256756756756757,0.027027027027027,0.22972972972973,0.608108108108108,0.027027027027027,0,0,0,0,0
"b_373",0,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135135135135135,0.297297297297297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189189189189189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22972972972973,0.0405405405405405,0.0675675675675676,0,0,0,0,0.0405405405405405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0
"b_1166",0,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675675675675676,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0,0.0135135135135135,0,0,0,0,0.027027027027027,0.0135135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540540540540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0.0540540540540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405405405405405,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0.0405405405405405,0,0,0.0945945945945946,0.0135135135135135,0.108108108108108,0,0.027027027027027,0,0.0405405405405405,0,0,0,0,0.527027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405405405405405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b_1161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810810810810811,0,0,0,0,0,0,0.0135135135135135,0,0,0,0,0,0,0,0,0.0540540540540541,0,0,0,0,0.027027027027027,0.0405405405405405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108108108108108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162162162162162,0,0,0,0,0,0,0,0,0,0,0,0.0405405405405405,0,0,0.148648648648649,0.689189189189189,0.594594594594595,0.0405405405405405,0.135135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0,0,0.0405405405405405,0,0,0,0,0,0,0.0405405405405405,0,0,0,0.0135135135135135,0,0,0,0.0540540540540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0,0.0405405405405405,0,0,0,0,0,0,0
"b_1178",0,0,0,0,0,0,0,0,0,0,0,0.202702702702703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0.0135135135135135,0.662162162162162,0,0.027027027027027,0,0.0540540540540541,0,0,0.0135135135135135,0.0810810810810811,0.0135135135135135,0,0,0,0,0,0,0,0,0.0135135135135135,0,0,0,0.0540540540540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0.0135135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364864864864865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0,0,0,0,0,0,0,0,0,0,0.0540540540540541,0,0,0,0,0.0405405405405405,0,0.0405405405405405,0.0405405405405405,0,0.148648648648649,0,0,0,0.0540540540540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0,0,0,0.0135135135135135,0,0,0,0,0,0,0,0,0
"b_1543",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.08,0,0,0.08,0,0.12,0,0,0,0,0.04,0,0,0,0.04,0,0,0,0,0,0,0.08,0,0,0,0,0,0.04,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b_351",0,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810810810810811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0,0,0.0135135135135135,0,0,0,0,0,0,0.527027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0,0,0,0.0135135135135135,0,0,0,0,0
